MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
60,4.0,73.0,11184,1.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,5.0,6,5,1998,1998,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,932.0,932.0,1.0,2.0,1.0,5.0,932,701,0,1633,0.0,0.0,2,1,3,1,4.0,7,7.0,1,5.0,1.0,1998.0,0.0,2.0,460.0,5.0,5.0,2.0,0,39,0,0,0,0,3.0,4.0,1.0,0,4,2008,9.0,3.0
60,4.0,0.0,14067,1.0,1.0,3.0,3.0,0.0,3.0,0.0,8.0,2.0,2.0,0.0,5.0,6,5,1991,1991,1.0,1.0,6.0,6.0,1.0,194.0,3.0,4.0,2.0,2.0,4.0,4.0,0.0,504.0,6.0,0.0,332.0,836.0,1.0,2.0,1.0,5.0,851,858,0,1709,1.0,0.0,2,1,3,1,2.0,7,7.0,0,3.0,1.0,1991.0,0.0,2.0,416.0,5.0,5.0,2.0,0,40,0,0,0,0,3.0,0.0,1.0,0,9,2008,9.0,4.0
120,4.0,65.0,5950,1.0,1.0,0.0,1.0,0.0,4.0,1.0,22.0,2.0,2.0,4.0,2.0,8,5,1989,1989,1.0,1.0,6.0,6.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,319.0,6.0,0.0,1018.0,1337.0,1.0,2.0,1.0,5.0,1337,0,0,1337,1.0,0.0,2,0,2,1,2.0,5,7.0,1,5.0,1.0,1989.0,2.0,2.0,462.0,5.0,5.0,2.0,0,73,154,0,0,0,3.0,4.0,1.0,0,4,2008,9.0,4.0
60,4.0,101.0,13543,1.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,2.0,2.0,0.0,5.0,8,5,2005,2005,1.0,1.0,13.0,14.0,3.0,130.0,2.0,4.0,2.0,0.0,4.0,1.0,2.0,16.0,6.0,0.0,1152.0,1168.0,1.0,0.0,1.0,5.0,1168,1332,0,2500,0.0,0.0,3,1,5,1,0.0,9,7.0,1,2.0,3.0,2005.0,0.0,3.0,683.0,5.0,5.0,2.0,192,32,0,0,0,0,3.0,4.0,1.0,0,7,2008,9.0,4.0
20,4.0,53.0,15401,1.0,1.0,0.0,1.0,0.0,1.0,0.0,22.0,2.0,2.0,0.0,2.0,9,5,2004,2004,3.0,1.0,13.0,14.0,1.0,296.0,0.0,4.0,2.0,0.0,4.0,1.0,2.0,1337.0,6.0,0.0,547.0,1884.0,1.0,0.0,1.0,5.0,1884,0,0,1884,1.0,0.0,2,0,2,1,0.0,7,7.0,1,2.0,1.0,2004.0,0.0,3.0,670.0,5.0,5.0,2.0,214,76,0,0,0,0,3.0,4.0,1.0,0,9,2008,9.0,4.0
20,4.0,0.0,31220,1.0,1.0,0.0,0.0,1.0,2.0,0.0,8.0,1.0,2.0,0.0,2.0,6,2,1952,1952,3.0,1.0,3.0,3.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,1632.0,1632.0,1.0,4.0,1.0,0.0,1474,0,0,1474,0.0,0.0,1,0,3,1,4.0,7,3.0,2,2.0,1.0,1952.0,3.0,2.0,495.0,5.0,5.0,2.0,0,0,144,0,0,0,3.0,4.0,3.0,750,5,2008,9.0,4.0
120,4.0,60.0,8118,1.0,1.0,3.0,1.0,0.0,4.0,0.0,22.0,4.0,4.0,4.0,2.0,9,5,2007,2007,3.0,1.0,8.0,8.0,1.0,178.0,0.0,4.0,2.0,0.0,4.0,1.0,2.0,1034.0,6.0,0.0,676.0,1710.0,1.0,0.0,1.0,5.0,1710,0,0,1710,1.0,0.0,2,0,2,1,0.0,6,7.0,1,2.0,1.0,2007.0,2.0,2.0,557.0,5.0,5.0,2.0,156,48,0,0,0,0,3.0,4.0,1.0,0,7,2008,9.0,4.0
20,4.0,0.0,47280,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,2.0,6,5,1950,1950,3.0,1.0,0.0,0.0,1.0,44.0,3.0,4.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,1488.0,1488.0,1.0,2.0,1.0,5.0,1488,0,0,1488,0.0,0.0,2,1,3,1,4.0,6,7.0,1,5.0,1.0,1950.0,2.0,2.0,738.0,5.0,5.0,2.0,0,0,180,0,0,0,3.0,4.0,1.0,0,7,2008,9.0,3.0
20,4.0,63.0,12680,1.0,1.0,0.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,7,6,1988,1988,1.0,1.0,10.0,15.0,1.0,102.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,983.0,6.0,0.0,692.0,1675.0,1.0,0.0,1.0,5.0,1688,0,0,1688,1.0,0.0,2,0,2,1,0.0,6,7.0,1,0.0,1.0,1988.0,2.0,2.0,528.0,5.0,5.0,2.0,0,48,0,0,141,0,3.0,4.0,1.0,0,6,2008,9.0,4.0
20,4.0,0.0,10825,1.0,1.0,0.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,7,7,1983,1983,1.0,1.0,15.0,11.0,1.0,174.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,747.0,6.0,0.0,513.0,1260.0,1.0,4.0,1.0,5.0,1260,0,0,1260,1.0,0.0,2,0,3,1,4.0,6,7.0,0,3.0,1.0,1983.0,3.0,2.0,598.0,5.0,5.0,2.0,152,0,0,0,0,0,3.0,4.0,1.0,0,7,2008,9.0,4.0
20,4.0,56.0,18559,1.0,1.0,0.0,3.0,0.0,1.0,0.0,14.0,2.0,2.0,0.0,2.0,7,5,1978,1978,3.0,1.0,10.0,11.0,1.0,383.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,1206.0,5.0,186.0,656.0,2048.0,1.0,4.0,1.0,5.0,2064,0,0,2064,1.0,0.0,2,0,3,1,2.0,7,7.0,2,1.0,1.0,1978.0,0.0,2.0,550.0,5.0,5.0,2.0,200,0,0,0,0,0,3.0,4.0,1.0,0,8,2008,9.0,4.0
20,4.0,85.0,14450,1.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,7,5,1979,1979,3.0,1.0,10.0,11.0,1.0,194.0,2.0,4.0,1.0,2.0,0.0,4.0,0.0,864.0,3.0,449.0,469.0,1782.0,1.0,4.0,1.0,5.0,1782,0,0,1782,0.0,1.0,2,0,3,1,2.0,6,7.0,1,5.0,1.0,1979.0,0.0,2.0,551.0,5.0,5.0,2.0,467,0,0,0,0,0,3.0,4.0,1.0,0,3,2008,9.0,4.0
20,4.0,90.0,13068,1.0,1.0,3.0,3.0,0.0,0.0,0.0,14.0,2.0,2.0,0.0,2.0,6,5,1976,1976,3.0,1.0,6.0,6.0,1.0,621.0,3.0,4.0,2.0,2.0,4.0,4.0,0.0,890.0,5.0,48.0,273.0,1211.0,1.0,4.0,1.0,5.0,1211,0,0,1211,1.0,0.0,2,0,3,1,2.0,6,7.0,1,4.0,1.0,1976.0,0.0,2.0,461.0,5.0,5.0,2.0,0,0,0,174,0,0,3.0,2.0,1.0,0,11,2008,9.0,4.0
60,4.0,80.0,10400,1.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,5.0,7,6,1980,1988,1.0,1.0,6.0,6.0,1.0,280.0,3.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,6.0,0.0,738.0,738.0,1.0,4.0,1.0,5.0,1277,767,0,2044,0.0,0.0,2,1,3,1,4.0,7,2.0,1,5.0,1.0,1980.0,3.0,2.0,489.0,5.0,5.0,2.0,28,73,0,0,0,0,3.0,4.0,1.0,0,3,2008,9.0,4.0
60,4.0,75.0,9743,1.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,5.0,5,6,1969,1969,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,1.0,4.0,0.0,4.0,1.0,280.0,6.0,0.0,440.0,720.0,1.0,2.0,1.0,5.0,720,588,0,1308,0.0,0.0,1,1,3,1,4.0,7,7.0,0,3.0,5.0,1969.0,3.0,2.0,484.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,6,2008,9.0,4.0
60,4.0,0.0,12511,1.0,1.0,0.0,3.0,0.0,0.0,0.0,14.0,2.0,2.0,0.0,5.0,7,7,1978,1978,4.0,6.0,10.0,11.0,1.0,168.0,2.0,4.0,2.0,2.0,4.0,4.0,0.0,988.0,6.0,0.0,432.0,1420.0,1.0,0.0,1.0,5.0,1420,1420,0,2840,0.0,1.0,2,1,4,1,2.0,8,3.0,2,2.0,1.0,1978.0,0.0,4.0,1314.0,5.0,2.0,2.0,0,16,0,0,208,0,3.0,2.0,1.0,0,12,2008,9.0,4.0
20,4.0,80.0,10400,1.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,6,5,1976,1976,1.0,1.0,6.0,6.0,1.0,120.0,3.0,4.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,1444.0,1444.0,1.0,4.0,1.0,5.0,1444,0,0,1444,0.0,0.0,2,0,2,1,4.0,5,7.0,1,2.0,1.0,1976.0,3.0,2.0,473.0,5.0,5.0,2.0,0,24,0,0,0,0,3.0,1.0,1.0,0,4,2008,9.0,4.0
60,4.0,0.0,14311,1.0,1.0,0.0,3.0,0.0,3.0,0.0,14.0,2.0,2.0,0.0,5.0,8,5,1996,1996,1.0,1.0,13.0,14.0,1.0,402.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1023.0,6.0,0.0,213.0,1236.0,1.0,0.0,1.0,5.0,1236,1104,0,2340,1.0,0.0,2,1,4,1,2.0,9,7.0,1,2.0,1.0,1996.0,2.0,3.0,787.0,5.0,5.0,2.0,192,180,218,0,0,0,3.0,0.0,1.0,0,6,2008,9.0,4.0
90,4.0,60.0,9000,1.0,1.0,3.0,3.0,0.0,2.0,0.0,12.0,2.0,2.0,2.0,5.0,5,5,1974,1974,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,6.0,0.0,896.0,896.0,1.0,4.0,1.0,5.0,896,896,0,1792,0.0,0.0,2,2,4,2,4.0,8,7.0,0,3.0,5.0,1982.0,3.0,2.0,480.0,5.0,5.0,2.0,0,45,0,0,0,0,3.0,4.0,1.0,0,6,2008,9.0,4.0
20,4.0,68.0,10295,1.0,1.0,3.0,3.0,0.0,2.0,0.0,12.0,2.0,2.0,0.0,2.0,4,6,1969,1969,1.0,1.0,6.0,6.0,1.0,72.0,3.0,4.0,1.0,2.0,4.0,2.0,5.0,252.0,6.0,0.0,684.0,936.0,1.0,4.0,1.0,5.0,936,0,0,936,0.0,0.0,1,0,2,1,4.0,4,7.0,0,3.0,1.0,1969.0,3.0,1.0,288.0,5.0,5.0,2.0,16,0,0,0,0,0,3.0,4.0,1.0,0,9,2008,0.0,4.0
20,4.0,63.0,7560,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5,5,1971,1971,3.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,2.0,4.0,4.0,5.0,119.0,0.0,613.0,132.0,864.0,1.0,4.0,1.0,5.0,864,0,0,864,1.0,0.0,1,0,3,1,4.0,5,7.0,0,3.0,5.0,1977.0,3.0,2.0,576.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,5,2008,9.0,4.0
160,5.0,21.0,1680,1.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,5.0,6,5,1973,1973,1.0,1.0,6.0,6.0,1.0,359.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,458.0,6.0,0.0,25.0,483.0,1.0,4.0,1.0,5.0,483,504,0,987,0.0,1.0,1,1,2,1,4.0,5,7.0,0,3.0,5.0,1973.0,3.0,1.0,264.0,5.0,5.0,2.0,52,0,0,0,0,0,3.0,4.0,1.0,0,2,2008,9.0,4.0
160,5.0,21.0,1890,1.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,5.0,6,6,1972,1972,1.0,1.0,6.0,6.0,1.0,422.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,483.0,6.0,0.0,0.0,483.0,1.0,2.0,1.0,5.0,483,504,0,987,0.0,0.0,1,1,2,1,4.0,5,7.0,0,3.0,5.0,1975.0,3.0,1.0,352.0,5.0,5.0,2.0,411,0,0,0,0,0,3.0,4.0,1.0,0,4,2008,9.0,4.0
160,5.0,21.0,1680,1.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,5.0,5,5,1972,1972,1.0,1.0,6.0,6.0,1.0,356.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,350.0,6.0,0.0,280.0,630.0,1.0,4.0,1.0,5.0,630,672,0,1302,0.0,0.0,2,1,3,1,4.0,6,7.0,0,3.0,5.0,1972.0,3.0,1.0,264.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,12,2008,9.0,4.0
160,4.0,24.0,2308,1.0,1.0,3.0,3.0,0.0,2.0,0.0,13.0,2.0,2.0,4.0,5.0,6,6,1975,1975,1.0,1.0,10.0,2.0,2.0,0.0,3.0,4.0,1.0,2.0,4.0,4.0,0.0,286.0,3.0,294.0,275.0,855.0,1.0,2.0,1.0,5.0,855,601,0,1456,0.0,0.0,2,1,4,1,4.0,7,7.0,0,3.0,1.0,1975.0,2.0,2.0,460.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,5,2008,9.0,4.0
120,4.0,24.0,2529,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,3.0,2.0,7,6,1977,1977,1.0,1.0,10.0,2.0,2.0,0.0,3.0,4.0,1.0,2.0,4.0,4.0,0.0,378.0,6.0,0.0,677.0,1055.0,1.0,1.0,1.0,5.0,1055,0,0,1055,0.0,0.0,2,0,2,1,4.0,4,7.0,0,3.0,1.0,1977.0,3.0,2.0,440.0,5.0,5.0,2.0,0,38,0,0,0,0,3.0,4.0,1.0,0,9,2008,9.0,4.0
20,4.0,98.0,12704,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,8,5,2007,2007,3.0,1.0,13.0,14.0,3.0,302.0,2.0,4.0,2.0,0.0,4.0,4.0,2.0,1012.0,6.0,0.0,570.0,1582.0,1.0,0.0,1.0,5.0,1582,0,0,1582,1.0,0.0,2,0,3,1,2.0,7,7.0,0,3.0,1.0,2007.0,0.0,3.0,905.0,5.0,5.0,2.0,209,95,0,0,0,0,3.0,4.0,1.0,0,1,2008,7.0,5.0
20,4.0,105.0,13693,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,8,5,2007,2007,3.0,1.0,13.0,14.0,3.0,554.0,2.0,4.0,2.0,0.0,4.0,1.0,2.0,1728.0,1.0,495.0,195.0,2418.0,1.0,0.0,1.0,5.0,2464,0,0,2464,1.0,0.0,2,1,4,1,0.0,9,7.0,1,0.0,1.0,2007.0,0.0,3.0,650.0,5.0,5.0,2.0,358,78,0,0,0,0,3.0,4.0,1.0,0,8,2008,9.0,4.0
20,4.0,104.0,14418,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,9,5,2007,2007,3.0,1.0,13.0,14.0,1.0,480.0,0.0,4.0,2.0,0.0,4.0,1.0,2.0,1375.0,6.0,0.0,575.0,1950.0,1.0,0.0,1.0,5.0,1950,0,0,1950,1.0,0.0,2,0,2,1,0.0,7,7.0,1,2.0,1.0,2007.0,0.0,3.0,706.0,5.0,5.0,2.0,156,207,0,0,0,0,3.0,4.0,1.0,0,5,2008,9.0,4.0
60,4.0,108.0,13418,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,9,5,2006,2006,3.0,1.0,13.0,14.0,1.0,270.0,2.0,4.0,2.0,0.0,4.0,1.0,2.0,1420.0,6.0,0.0,430.0,1850.0,1.0,0.0,1.0,5.0,1850,898,0,2748,1.0,0.0,2,1,4,1,0.0,9,7.0,1,2.0,3.0,2006.0,0.0,3.0,850.0,5.0,5.0,2.0,212,182,0,0,0,0,3.0,4.0,1.0,0,10,2008,9.0,0.0
60,4.0,96.0,12539,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,4.0,2.0,0.0,5.0,10,5,2005,2006,3.0,1.0,5.0,5.0,1.0,468.0,0.0,4.0,2.0,0.0,4.0,1.0,2.0,1082.0,6.0,0.0,538.0,1620.0,1.0,0.0,1.0,5.0,1632,1158,0,2790,1.0,0.0,2,1,4,1,0.0,10,7.0,1,0.0,3.0,2005.0,0.0,4.0,1150.0,5.0,5.0,2.0,30,200,0,0,192,0,3.0,4.0,1.0,0,6,2008,9.0,4.0
60,4.0,102.0,12151,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,9,5,2005,2005,1.0,1.0,5.0,5.0,1.0,368.0,2.0,4.0,2.0,0.0,4.0,0.0,2.0,1249.0,6.0,0.0,165.0,1414.0,1.0,0.0,1.0,5.0,1414,917,0,2331,1.0,0.0,2,1,3,1,0.0,9,7.0,1,2.0,3.0,2005.0,0.0,3.0,1003.0,5.0,5.0,2.0,192,63,0,0,0,0,3.0,4.0,1.0,0,8,2008,9.0,4.0
60,4.0,74.0,8899,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,8,5,2007,2007,3.0,1.0,13.0,14.0,3.0,108.0,0.0,4.0,2.0,2.0,4.0,0.0,2.0,40.0,6.0,0.0,908.0,948.0,1.0,0.0,1.0,5.0,948,1140,0,2088,0.0,0.0,2,1,4,1,2.0,10,7.0,1,2.0,3.0,2007.0,0.0,3.0,656.0,5.0,5.0,2.0,100,24,0,0,0,0,3.0,4.0,1.0,0,6,2008,9.0,4.0
60,4.0,85.0,10574,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,8,5,2004,2004,1.0,1.0,13.0,14.0,3.0,126.0,2.0,4.0,2.0,0.0,4.0,4.0,2.0,856.0,6.0,0.0,292.0,1148.0,1.0,0.0,1.0,5.0,1170,1162,0,2332,1.0,0.0,2,1,4,1,0.0,9,7.0,1,2.0,3.0,2004.0,0.0,3.0,756.0,5.0,5.0,2.0,224,142,0,0,0,0,3.0,4.0,1.0,0,7,2008,9.0,4.0
20,4.0,106.0,12720,1.0,1.0,3.0,1.0,0.0,4.0,1.0,16.0,2.0,2.0,0.0,2.0,10,5,2003,2003,3.0,1.0,8.0,8.0,3.0,680.0,0.0,4.0,2.0,0.0,4.0,1.0,2.0,2257.0,6.0,0.0,278.0,2535.0,1.0,0.0,1.0,5.0,2470,0,0,2470,2.0,0.0,1,1,1,1,0.0,7,7.0,2,2.0,1.0,2003.0,0.0,3.0,789.0,5.0,5.0,2.0,154,65,0,0,216,144,0.0,4.0,1.0,0,2,2008,9.0,4.0
20,4.0,92.0,10845,1.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,2.0,8,5,2003,2004,1.0,1.0,13.0,14.0,1.0,504.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,1149.0,6.0,0.0,454.0,1603.0,1.0,0.0,1.0,5.0,1575,0,0,1575,1.0,0.0,2,0,2,1,2.0,7,7.0,1,5.0,1.0,2003.0,0.0,3.0,732.0,5.0,5.0,2.0,216,28,0,0,0,0,3.0,4.0,1.0,0,6,2008,9.0,4.0
60,4.0,130.0,16900,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,8,5,2001,2002,1.0,1.0,13.0,14.0,1.0,1110.0,2.0,4.0,2.0,0.0,4.0,2.0,2.0,1075.0,6.0,0.0,404.0,1479.0,1.0,0.0,1.0,5.0,1515,1134,0,2649,1.0,0.0,2,1,4,1,2.0,10,7.0,1,5.0,1.0,2001.0,0.0,3.0,746.0,5.0,5.0,2.0,0,60,0,0,0,0,3.0,4.0,1.0,0,1,2008,9.0,4.0
60,4.0,112.0,16451,1.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,5.0,8,5,2003,2003,1.0,1.0,13.0,14.0,1.0,221.0,2.0,4.0,2.0,0.0,4.0,1.0,6.0,0.0,6.0,0.0,1765.0,1765.0,1.0,0.0,1.0,5.0,1804,886,0,2690,0.0,0.0,2,1,4,1,2.0,9,7.0,1,2.0,3.0,2003.0,0.0,3.0,795.0,5.0,5.0,2.0,268,58,0,0,0,0,3.0,4.0,1.0,0,7,2008,9.0,4.0
120,4.0,58.0,10110,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,9,5,2008,2008,3.0,1.0,8.0,8.0,1.0,492.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,372.0,6.0,0.0,1486.0,1858.0,1.0,0.0,1.0,5.0,1866,0,0,1866,1.0,0.0,2,0,2,1,0.0,7,7.0,1,2.0,1.0,2008.0,0.0,3.0,870.0,5.0,5.0,2.0,0,48,0,0,0,0,3.0,4.0,1.0,0,11,2008,7.0,5.0
120,4.0,135.0,12304,1.0,1.0,2.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,4.0,2.0,7,5,2005,2005,1.0,1.0,13.0,14.0,3.0,144.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,20.0,6.0,0.0,1347.0,1367.0,1.0,0.0,1.0,5.0,1367,0,0,1367,0.0,0.0,2,0,2,1,2.0,6,7.0,1,2.0,1.0,2005.0,2.0,2.0,484.0,5.0,5.0,2.0,0,33,0,0,0,0,3.0,4.0,1.0,0,6,2008,9.0,4.0
120,4.0,89.0,8232,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,9,5,2007,2008,3.0,1.0,8.0,8.0,1.0,714.0,0.0,4.0,2.0,0.0,4.0,4.0,2.0,1204.0,6.0,0.0,596.0,1800.0,1.0,0.0,1.0,5.0,1800,0,0,1800,1.0,0.0,2,0,2,1,0.0,6,7.0,1,2.0,1.0,2008.0,2.0,3.0,944.0,5.0,5.0,2.0,210,0,0,0,0,0,3.0,4.0,1.0,0,6,2008,7.0,5.0
120,4.0,48.0,6240,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,8,5,2006,2007,3.0,1.0,8.0,8.0,1.0,176.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,846.0,6.0,0.0,496.0,1342.0,1.0,0.0,1.0,5.0,1342,0,0,1342,1.0,0.0,2,0,2,1,2.0,6,7.0,1,2.0,1.0,2007.0,0.0,2.0,550.0,5.0,5.0,2.0,0,35,0,0,0,0,3.0,4.0,1.0,0,6,2008,9.0,4.0
120,4.0,48.0,6240,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,8,5,2006,2007,3.0,1.0,8.0,8.0,1.0,196.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,24.0,6.0,0.0,1318.0,1342.0,1.0,0.0,1.0,5.0,1342,0,0,1342,0.0,0.0,2,0,2,1,2.0,6,7.0,1,2.0,1.0,2007.0,2.0,2.0,550.0,5.0,5.0,2.0,0,35,0,0,0,0,3.0,4.0,1.0,0,2,2008,9.0,4.0
160,4.0,36.0,2448,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,3.0,5.0,7,5,2003,2004,1.0,1.0,13.0,16.0,3.0,106.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,764.0,764.0,1.0,0.0,1.0,5.0,764,862,0,1626,0.0,0.0,2,1,2,1,2.0,6,7.0,0,3.0,3.0,2003.0,2.0,2.0,474.0,5.0,5.0,2.0,0,27,0,0,0,0,3.0,4.0,1.0,0,10,2008,9.0,4.0
120,4.0,0.0,3940,1.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,7,5,2003,2003,1.0,1.0,13.0,14.0,1.0,143.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,1073.0,6.0,0.0,342.0,1415.0,1.0,0.0,1.0,5.0,1455,0,0,1455,1.0,0.0,2,0,2,1,2.0,6,7.0,1,5.0,1.0,2003.0,0.0,3.0,644.0,5.0,5.0,2.0,156,20,0,0,144,0,3.0,4.0,1.0,0,8,2008,9.0,4.0
120,5.0,0.0,3940,1.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,7,5,2004,2004,3.0,1.0,13.0,14.0,1.0,24.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1087.0,6.0,0.0,306.0,1393.0,1.0,0.0,1.0,5.0,1576,0,0,1576,1.0,0.0,2,0,2,1,2.0,7,7.0,1,5.0,1.0,2004.0,2.0,3.0,668.0,5.0,5.0,2.0,143,20,0,0,0,0,3.0,4.0,1.0,0,5,2008,9.0,4.0
20,4.0,53.0,3710,1.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,7,5,2007,2008,1.0,1.0,15.0,16.0,1.0,20.0,2.0,4.0,2.0,2.0,4.0,1.0,6.0,0.0,6.0,0.0,1146.0,1146.0,1.0,0.0,1.0,5.0,1246,0,0,1246,0.0,0.0,2,0,2,1,2.0,5,7.0,1,2.0,1.0,2007.0,0.0,2.0,428.0,5.0,5.0,2.0,100,24,0,0,0,0,3.0,4.0,1.0,0,3,2008,7.0,5.0
60,4.0,80.0,9024,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6,5,2004,2004,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,789.0,789.0,1.0,0.0,1.0,5.0,813,702,0,1515,0.0,0.0,2,1,3,1,2.0,8,7.0,1,2.0,1.0,2004.0,0.0,2.0,393.0,5.0,5.0,2.0,0,75,0,0,0,0,3.0,4.0,1.0,0,7,2008,9.0,4.0
60,4.0,0.0,8010,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,7,5,2002,2003,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,840.0,840.0,1.0,0.0,1.0,5.0,840,880,0,1720,0.0,0.0,2,1,3,1,2.0,7,7.0,1,2.0,3.0,2002.0,0.0,2.0,400.0,5.0,5.0,2.0,138,48,0,0,0,0,3.0,4.0,1.0,0,7,2008,9.0,4.0
